Customer ID,State,Location Code,Gender,Marital Status,Education,Employment Status,Income (USD)
FU74983,Nevada,Urban,1,Divorced,Bachelor,Employed,"$68,771.00 "
UE19977,California,Rural,1,Divorced,College,Employed,"$47,747.00 "
WO17738,Oregon,Suburban,1,Single,High School or Below,Employed,"$36,645.00 "
JC16991,Arizona,Suburban,1,Divorced,Master,Employed,"$36,639.00 "
CH96412,Oregon,Rural,1,Married,Doctor,Employed,"$85,018.00 "
IO81315,California,Rural,1,Married,College,Employed,"$69,241.00 "
YI28422,Oregon,Suburban,0,Married,High School or Below,Employed,"$30,262.00 "
FS42690,Washington,Suburban,0,Married,College,Employed,"$57,647.00 "
JP27787,Oregon,Rural,1,Divorced,College,Employed,"$65,775.00 "
CH85444,Oregon,Suburban,0,Married,College,Disabled,"$25,943.00 "
XS47087,Oregon,Suburban,0,Married,College,Disabled,"$21,102.00 "
PO56357,California,Urban,1,Married,High School or Below,Employed,"$64,604.00 "
GP99578,Nevada,Suburban,1,Single,High School or Below,Unemployed,NILL
SC31713,California,Suburban,1,Single,College,Unemployed,NILL
WB73140,Arizona,Suburban,1,Married,High School or Below,Unemployed,NILL
SR47878,California,Suburban,1,Single,High School or Below,Employed,"$74,454.00 "
NP23146,Arizona,Urban,1,Married,College,Employed,"$62,808.00 "
BK43823,Oregon,Suburban,1,Married,High School or Below,Employed,"$25,419.00 "
GE26813,Arizona,Suburban,0,Divorced,High School or Below,Unemployed,NILL
NY30370,Washington,Suburban,0,Married,High School or Below,Employed,"$28,663.00 "
RA62452,Nevada,Rural,0,Married,Bachelor,Employed,"$70,624.00 "
EL89222,California,Urban,1,Married,Bachelor,Employed,"$79,090.00 "
LQ68252,Oregon,Suburban,0,Single,High School or Below,Retired,"$27,208.00 "
PI47776,Oregon,Rural,1,Single,Bachelor,Employed,"$89,451.00 "
ZU88029,Oregon,Suburban,1,Single,Master,Retired,"$26,161.00 "
AI58313,Nevada,Suburban,1,Divorced,College,Employed,"$75,425.00 "
JY45326,Oregon,Suburban,0,Married,College,Employed,"$52,380.00 "
RS57109,Arizona,Rural,1,Married,Bachelor,Employed,"$51,193.00 "
WL42517,Washington,Suburban,1,Single,College,Unemployed,NILL
TO18404,California,Urban,1,Divorced,Bachelor,Employed,"$73,604.00 "
PD27940,Arizona,Suburban,0,Married,High School or Below,Disabled,"$26,372.00 "
TR81766,California,Rural,1,Married,College,Employed,"$70,263.00 "
HF65914,Arizona,Suburban,0,Married,College,Unemployed,NILL
BK21146,Arizona,Suburban,0,Married,College,Unemployed,NILL
XH93021,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
EV32492,Arizona,Suburban,0,Divorced,Bachelor,Employed,"$49,136.00 "
OZ64384,Oregon,Urban,1,Married,Bachelor,Employed,"$79,090.00 "
GG29821,Oregon,Urban,0,Married,Bachelor,Employed,"$54,950.00 "
VG58889,California,Suburban,1,Married,Bachelor,Disabled,"$22,350.00 "
NU26460,Oregon,Suburban,1,Single,College,Unemployed,NILL
WY58555,Oregon,Suburban,0,Married,Bachelor,Employed,"$25,632.00 "
NT25078,Nevada,Suburban,0,Married,Bachelor,Employed,"$23,156.00 "
ES34753,California,Suburban,1,Married,Master,Disabled,"$12,904.00 "
TJ30354,Oregon,Suburban,1,Married,Bachelor,Employed,"$22,627.00 "
HG93801,Arizona,Urban,0,Married,High School or Below,Employed,"$82,730.00 "
MQ54182,California,Suburban,1,Married,Bachelor,Employed,"$49,447.00 "
EK95340,Washington,Suburban,0,Divorced,Master,Employed,"$49,564.00 "
TC97762,California,Suburban,1,Married,High School or Below,Employed,"$52,275.00 "
FL67726,Washington,Suburban,0,Divorced,High School or Below,Retired,"$20,228.00 "
SW69117,Oregon,Urban,0,Married,College,Disabled,"$27,972.00 "
FK37308,Oregon,Rural,1,Married,Doctor,Unemployed,NILL
CU10179,California,Rural,1,Married,College,Employed,"$82,528.00 "
KI64666,Nevada,Suburban,1,Single,Bachelor,Unemployed,NILL
WU15684,Nevada,Urban,1,Married,College,Employed,"$42,836.00 "
DF71709,California,Suburban,0,Divorced,College,Medical Leave,"$12,439.00 "
TO82744,California,Suburban,1,Single,High School or Below,Unemployed,NILL
CV63337,Oregon,Suburban,1,Divorced,Bachelor,Employed,"$37,273.00 "
QW40254,Oregon,Suburban,0,Married,College,Employed,"$28,447.00 "
AB98823,Arizona,Suburban,0,Married,College,Unemployed,NILL
XX44146,California,Suburban,1,Single,High School or Below,Unemployed,NILL
SV58690,California,Rural,0,Single,Bachelor,Employed,"$41,853.00 "
QE50648,Washington,Rural,1,Married,High School or Below,Employed,"$74,298.00 "
WT38706,Oregon,Suburban,1,Divorced,Bachelor,Unemployed,NILL
TM12486,Oregon,Suburban,0,Single,High School or Below,Retired,"$28,140.00 "
ZA64638,Nevada,Suburban,1,Single,High School or Below,Unemployed,NILL
MB98372,Oregon,Rural,1,Single,College,Employed,"$50,071.00 "
RG13940,California,Suburban,1,Single,College,Unemployed,NILL
MM49431,Washington,Urban,0,Divorced,Bachelor,Employed,"$74,069.00 "
KT21352,Oregon,Suburban,0,Married,High School or Below,Unemployed,NILL
OQ20827,California,Urban,0,Married,College,Employed,"$55,593.00 "
MZ63755,California,Suburban,1,Divorced,Bachelor,Unemployed,NILL
ZW19492,Oregon,Urban,0,Divorced,Bachelor,Employed,"$63,455.00 "
FM67585,California,Rural,0,Married,High School or Below,Employed,"$76,875.00 "
SG96896,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
NS57426,Arizona,Suburban,0,Single,Bachelor,Employed,"$28,915.00 "
BB65725,California,Urban,0,Married,College,Employed,"$57,293.00 "
DL26809,Nevada,Suburban,0,Single,College,Unemployed,NILL
TJ30081,Arizona,Suburban,0,Single,Bachelor,Employed,"$44,428.00 "
WG91434,Oregon,Rural,0,Married,High School or Below,Employed,"$35,230.00 "
XB89264,Nevada,Rural,1,Married,High School or Below,Employed,"$60,101.00 "
OM82309,California,Rural,0,Single,Bachelor,Employed,"$61,321.00 "
MY80583,Oregon,Suburban,1,Married,Bachelor,Employed,"$84,365.00 "
MO68226,California,Rural,1,Married,College,Employed,"$70,263.00 "
PB81005,Oregon,Urban,0,Married,Bachelor,Employed,"$53,562.00 "
SO54368,Oregon,Suburban,0,Married,College,Employed,"$58,089.00 "
JK55587,California,Suburban,0,Married,High School or Below,Medical Leave,"$23,082.00 "
NA89685,Oregon,Rural,0,Married,College,Employed,"$61,990.00 "
MD43085,Oregon,Urban,1,Married,Doctor,Employed,"$67,895.00 "
ZI63885,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
GN80437,Oregon,Suburban,1,Married,College,Unemployed,NILL
XB70333,California,Suburban,0,Single,High School or Below,Retired,"$10,738.00 "
MC71942,California,Rural,1,Married,High School or Below,Employed,"$82,877.00 "
JC96695,California,Suburban,0,Married,Doctor,Employed,"$31,562.00 "
ZQ28996,Nevada,Urban,0,Married,College,Employed,"$48,895.00 "
WP19664,Arizona,Suburban,0,Married,College,Employed,"$47,481.00 "
IQ82914,Oregon,Rural,1,Divorced,Master,Employed,"$60,415.00 "
RS30611,Arizona,Suburban,0,Married,High School or Below,Disabled,"$15,871.00 "
GE13332,Nevada,Suburban,0,Married,High School or Below,Unemployed,NILL
XF33416,Oregon,Suburban,1,Divorced,College,Employed,"$31,986.00 "
LU18867,Oregon,Suburban,0,Single,High School or Below,Employed,"$25,075.00 "
BE10809,California,Suburban,1,Single,High School or Below,Unemployed,NILL
OD56551,Oregon,Suburban,0,Single,College,Employed,"$27,978.00 "
AI49712,Washington,Suburban,1,Single,High School or Below,Unemployed,NILL
CR86548,Nevada,Suburban,1,Divorced,Master,Employed,"$67,248.00 "
LO77543,Washington,Suburban,0,Divorced,College,Employed,"$72,302.00 "
SK37917,Nevada,Suburban,0,Single,College,Unemployed,NILL
MS45259,Nevada,Rural,0,Married,College,Employed,"$88,079.00 "
RQ16234,Arizona,Rural,1,Divorced,High School or Below,Employed,"$55,099.00 "
IG12691,Arizona,Urban,1,Single,Bachelor,Unemployed,NILL
MI42935,California,Suburban,1,Single,Bachelor,Unemployed,NILL
VL84149,Oregon,Suburban,1,Married,College,Employed,"$71,210.00 "
JF57282,Nevada,Suburban,0,Married,Bachelor,Unemployed,NILL
HW97280,California,Urban,0,Married,High School or Below,Employed,"$74,300.00 "
RQ99149,California,Suburban,0,Married,Master,Employed,"$32,437.00 "
IW56740,Oregon,Suburban,0,Divorced,High School or Below,Medical Leave,"$23,402.00 "
MZ81826,Arizona,Suburban,1,Married,High School or Below,Employed,"$34,337.00 "
UI75273,California,Suburban,1,Married,High School or Below,Employed,"$47,727.00 "
HR50405,Oregon,Rural,1,Married,Bachelor,Medical Leave,"$13,393.00 "
WJ52097,Oregon,Suburban,1,Divorced,Bachelor,Employed,"$61,894.00 "
FS67103,Oregon,Suburban,0,Single,Bachelor,Unemployed,NILL
OG17838,Washington,Suburban,0,Divorced,High School or Below,Employed,"$36,168.00 "
EX61844,Arizona,Urban,0,Married,High School or Below,Employed,"$36,733.00 "
JO11457,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
RH97231,Washington,Suburban,0,Married,Bachelor,Employed,"$48,893.00 "
NA27429,Nevada,Suburban,1,Married,High School or Below,Employed,"$82,477.00 "
LW64678,California,Urban,1,Married,Master,Employed,"$25,167.00 "
CY45848,Oregon,Rural,1,Married,Bachelor,Employed,"$82,214.00 "
ZN98560,California,Rural,0,Married,College,Unemployed,NILL
FR56877,Arizona,Suburban,1,Married,High School or Below,Employed,"$28,806.00 "
BN83547,Nevada,Rural,1,Married,High School or Below,Employed,"$40,706.00 "
LO42325,California,Urban,1,Married,Bachelor,Employed,"$29,629.00 "
GE63585,California,Urban,0,Divorced,Bachelor,Employed,"$31,710.00 "
XJ34057,California,Rural,0,Married,Bachelor,Employed,"$67,134.00 "
KJ29915,California,Suburban,1,Married,Bachelor,Employed,"$28,909.00 "
TX17484,California,Rural,1,Married,Bachelor,Employed,"$53,863.00 "
QU75179,California,Rural,0,Married,Bachelor,Employed,"$87,454.00 "
ZH55575,California,Urban,1,Divorced,Bachelor,Employed,"$39,854.00 "
QN65180,Oregon,Rural,1,Married,Bachelor,Employed,"$22,254.00 "
NE10467,Arizona,Suburban,1,Married,High School or Below,Employed,"$23,712.00 "
LQ76461,Oregon,Suburban,1,Married,High School or Below,Employed,"$35,334.00 "
BV98316,Arizona,Suburban,1,Married,Bachelor,Employed,"$93,721.00 "
NT97069,Washington,Urban,0,Married,Bachelor,Employed,"$53,988.00 "
FO63400,California,Rural,1,Divorced,College,Employed,"$93,752.00 "
LW93867,Oregon,Rural,0,Married,College,Medical Leave,"$16,531.00 "
NN68193,Washington,Suburban,0,Married,College,Employed,"$21,440.00 "
ZU74482,Oregon,Urban,0,Single,College,Employed,"$60,920.00 "
TQ88221,California,Suburban,1,Married,Bachelor,Employed,"$30,473.00 "
TD51026,Arizona,Suburban,0,Married,Bachelor,Medical Leave,"$13,154.00 "
AV17528,Nevada,Suburban,1,Married,High School or Below,Employed,"$42,600.00 "
NT19879,Arizona,Suburban,1,Married,Bachelor,Medical Leave,"$29,177.00 "
ZL53118,Arizona,Suburban,0,Single,High School or Below,Unemployed,NILL
ZK83518,California,Suburban,0,Single,College,Retired,"$10,621.00 "
RK63095,California,Suburban,0,Single,College,Employed,"$72,916.00 "
IS50283,California,Suburban,1,Married,Bachelor,Employed,"$27,048.00 "
ST52914,Arizona,Suburban,0,Divorced,College,Employed,"$25,899.00 "
SX29898,California,Suburban,1,Married,Bachelor,Employed,"$54,751.00 "
UE54045,California,Urban,1,Married,High School or Below,Employed,"$32,046.00 "
VE89726,California,Suburban,1,Single,High School or Below,Unemployed,NILL
CR92802,California,Rural,1,Married,Master,Employed,"$36,650.00 "
GK13851,Oregon,Suburban,0,Single,College,Unemployed,NILL
YP96182,Oregon,Rural,0,Divorced,Master,Employed,"$31,385.00 "
UY81122,Oregon,Suburban,1,Single,College,Unemployed,NILL
TQ82322,California,Urban,1,Single,Bachelor,Employed,"$80,927.00 "
KZ29413,Oregon,Suburban,0,Married,Master,Unemployed,NILL
NX71501,California,Rural,1,Married,Doctor,Employed,"$42,889.00 "
PK37320,Oregon,Urban,1,Married,Master,Employed,"$83,838.00 "
VQ82774,California,Suburban,1,Married,Master,Retired,"$19,614.00 "
EW67766,California,Suburban,1,Married,College,Unemployed,NILL
VQ48245,Washington,Suburban,1,Married,Master,Employed,"$77,882.00 "
LM37855,California,Suburban,0,Married,College,Unemployed,NILL
UC88305,Arizona,Rural,1,Single,College,Employed,"$52,266.00 "
BG51419,Washington,Suburban,0,Married,College,Employed,"$58,842.00 "
KX53892,Oregon,Urban,1,Married,College,Employed,"$61,146.00 "
EP35930,Oregon,Rural,1,Married,Master,Employed,"$46,061.00 "
YK83904,Nevada,Suburban,1,Married,High School or Below,Employed,"$64,592.00 "
RN36393,California,Suburban,1,Married,High School or Below,Medical Leave,"$28,513.00 "
VG74039,Oregon,Suburban,1,Married,Bachelor,Unemployed,NILL
LC77957,Oregon,Rural,0,Married,Bachelor,Employed,"$99,180.00 "
TJ90326,California,Rural,1,Married,Doctor,Employed,"$75,037.00 "
PV62583,Nevada,Suburban,0,Married,College,Medical Leave,"$22,166.00 "
DB79306,California,Urban,0,Married,College,Employed,"$25,480.00 "
IX37561,Washington,Suburban,1,Single,College,Unemployed,NILL
BR23201,California,Urban,0,Married,Bachelor,Unemployed,NILL
KW52227,California,Suburban,0,Married,Bachelor,Employed,"$51,972.00 "
HV69023,California,Suburban,1,Married,High School or Below,Medical Leave,"$19,189.00 "
YZ38778,Oregon,Suburban,0,Divorced,Master,Employed,"$74,775.00 "
VY76337,Washington,Suburban,0,Married,High School or Below,Disabled,"$15,131.00 "
SW79912,Oregon,Suburban,0,Married,Bachelor,Employed,"$95,854.00 "
SG20925,Washington,Rural,1,Married,Master,Employed,"$99,428.00 "
NF25863,Nevada,Suburban,0,Married,High School or Below,Employed,"$32,150.00 "
IH17933,Washington,Urban,0,Married,College,Employed,"$70,088.00 "
IX44049,Oregon,Suburban,0,Married,Bachelor,Employed,"$20,166.00 "
QW59726,California,Suburban,1,Married,Master,Employed,"$87,274.00 "
WY43888,Washington,Suburban,0,Married,High School or Below,Employed,"$24,414.00 "
BB82067,Oregon,Rural,0,Married,Doctor,Employed,"$67,632.00 "
OJ84485,California,Suburban,0,Married,High School or Below,Medical Leave,"$12,607.00 "
ZB84321,Washington,Suburban,1,Divorced,College,Employed,"$36,032.00 "
GC36679,Oregon,Suburban,0,Single,High School or Below,Employed,"$40,778.00 "
KI19439,Oregon,Suburban,1,Married,High School or Below,Employed,"$21,952.00 "
FR82361,Arizona,Suburban,0,Single,Doctor,Employed,"$61,427.00 "
EJ73184,California,Rural,1,Married,Bachelor,Employed,"$83,413.00 "
NS14955,Oregon,Rural,1,Married,Master,Employed,"$40,564.00 "
CK29372,California,Suburban,1,Married,College,Employed,"$23,840.00 "
QH60569,California,Rural,1,Married,College,Employed,"$71,587.00 "
QR15857,California,Suburban,1,Single,College,Unemployed,NILL
GH36606,Washington,Suburban,0,Single,College,Unemployed,NILL
OP47206,Arizona,Suburban,0,Single,College,Unemployed,NILL
RZ97514,Oregon,Suburban,1,Married,Master,Unemployed,NILL
NC35008,Oregon,Rural,1,Married,College,Employed,"$64,429.00 "
ON67674,California,Rural,1,Single,College,Employed,"$50,071.00 "
LZ57827,California,Urban,0,Married,Bachelor,Employed,"$37,695.00 "
BU81591,California,Suburban,0,Married,College,Unemployed,NILL
TD19026,California,Urban,1,Married,High School or Below,Employed,"$90,083.00 "
CM48429,California,Urban,0,Married,High School or Below,Employed,"$31,157.00 "
IS73434,Arizona,Suburban,1,Married,Bachelor,Employed,"$45,892.00 "
PG14554,Arizona,Suburban,0,Married,Bachelor,Unemployed,NILL
MY23958,California,Suburban,0,Single,Bachelor,Unemployed,NILL
BJ22117,Washington,Urban,0,Married,Master,Employed,"$53,390.00 "
WA70405,Nevada,Suburban,0,Single,College,Employed,"$89,834.00 "
HQ76003,Nevada,Urban,1,Single,High School or Below,Employed,"$40,602.00 "
KU59569,California,Suburban,1,Single,College,Unemployed,NILL
AI85843,Arizona,Urban,1,Married,Master,Employed,"$33,288.00 "
ZX86243,Arizona,Rural,0,Single,Doctor,Employed,"$70,247.00 "
NY12562,Nevada,Suburban,1,Single,College,Unemployed,NILL
PZ10136,Oregon,Rural,0,Single,Master,Employed,"$51,641.00 "
FA39525,Oregon,Rural,0,Divorced,High School or Below,Employed,"$72,859.00 "
EL44544,Oregon,Suburban,1,Divorced,High School or Below,Employed,"$57,591.00 "
WS36101,Oregon,Suburban,0,Married,High School or Below,Unemployed,NILL
CF26052,Arizona,Rural,1,Married,Bachelor,Employed,"$49,182.00 "
KL43114,Arizona,Suburban,1,Married,High School or Below,Unemployed,NILL
FQ24781,Oregon,Rural,1,Single,Master,Employed,"$34,990.00 "
RE73564,Oregon,Urban,1,Married,Bachelor,Employed,"$41,098.00 "
FI61655,Arizona,Suburban,0,Married,Bachelor,Employed,"$31,213.00 "
UZ14076,California,Suburban,1,Married,High School or Below,Employed,"$89,546.00 "
CE56187,Oregon,Urban,1,Divorced,Master,Employed,"$54,514.00 "
HW65139,California,Suburban,0,Divorced,Doctor,Medical Leave,"$21,275.00 "
IO14680,Oregon,Rural,0,Married,Bachelor,Employed,"$82,664.00 "
UZ97486,California,Suburban,0,Divorced,Bachelor,Employed,"$35,095.00 "
WH28633,California,Rural,0,Single,College,Employed,"$75,041.00 "
UK52289,Arizona,Urban,1,Married,Bachelor,Employed,"$76,731.00 "
PW73754,California,Rural,1,Married,High School or Below,Unemployed,NILL
EP18940,Oregon,Suburban,1,Married,Bachelor,Unemployed,NILL
JQ74890,Nevada,Suburban,0,Single,Bachelor,Unemployed,NILL
TZ51184,Arizona,Suburban,0,Single,College,Unemployed,NILL
XS30210,Arizona,Urban,0,Married,College,Employed,"$84,583.00 "
NN44612,Nevada,Urban,1,Divorced,Bachelor,Employed,"$61,402.00 "
AH22694,California,Suburban,0,Married,Doctor,Employed,"$24,317.00 "
PH85036,Washington,Urban,1,Married,Bachelor,Employed,"$79,325.00 "
FM25704,Oregon,Urban,0,Married,Bachelor,Employed,"$86,933.00 "
QV40364,California,Suburban,1,Married,High School or Below,Medical Leave,"$28,513.00 "
JQ29969,Oregon,Suburban,1,Married,Bachelor,Employed,"$59,038.00 "
NZ57065,Oregon,Urban,0,Married,Bachelor,Employed,"$36,844.00 "
OK50159,Arizona,Rural,1,Single,Bachelor,Employed,"$31,071.00 "
EJ96266,California,Suburban,1,Married,College,Employed,"$26,472.00 "
HY43263,California,Suburban,1,Single,Bachelor,Unemployed,NILL
EV68966,California,Rural,0,Married,College,Employed,"$87,840.00 "
EJ67407,Arizona,Urban,0,Divorced,High School or Below,Employed,"$95,191.00 "
FW16824,Oregon,Suburban,0,Married,High School or Below,Employed,"$72,805.00 "
FV33188,Washington,Suburban,0,Single,Bachelor,Medical Leave,"$29,735.00 "
TP33286,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
ER66372,California,Suburban,1,Married,Bachelor,Employed,"$45,963.00 "
BC86800,California,Suburban,1,Married,Bachelor,Employed,"$84,598.00 "
QX54666,California,Suburban,0,Single,High School or Below,Disabled,"$14,533.00 "
VI69768,California,Suburban,0,Married,Bachelor,Employed,"$69,781.00 "
IL83479,Oregon,Suburban,1,Married,College,Employed,"$42,983.00 "
KR53335,Washington,Suburban,1,Single,Bachelor,Unemployed,NILL
MP53505,Washington,Rural,1,Married,High School or Below,Employed,"$86,073.00 "
ZF27999,Nevada,Suburban,1,Divorced,College,Retired,"$12,902.00 "
IW78492,Arizona,Suburban,1,Single,College,Unemployed,NILL
ZG18090,California,Suburban,0,Married,Master,Employed,"$24,124.00 "
XO92596,California,Suburban,0,Single,College,Retired,"$13,528.00 "
FK94501,Nevada,Urban,1,Married,Bachelor,Unemployed,NILL
MI16758,Nevada,Urban,1,Divorced,High School or Below,Employed,"$43,184.00 "
CM94425,Arizona,Urban,0,Divorced,Bachelor,Employed,"$61,953.00 "
CA96230,California,Rural,0,Married,Doctor,Employed,"$99,443.00 "
HK28125,California,Suburban,0,Single,High School or Below,Unemployed,NILL
HD56196,Oregon,Rural,1,Married,Doctor,Employed,"$51,840.00 "
TM43177,Oregon,Urban,1,Single,High School or Below,Employed,"$97,234.00 "
LH80781,Washington,Suburban,1,Single,College,Unemployed,NILL
DW20514,California,Suburban,0,Married,College,Disabled,"$25,539.00 "
TH59993,California,Rural,1,Married,College,Employed,"$40,982.00 "
AN53225,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
HE20556,Arizona,Suburban,1,Divorced,Bachelor,Employed,"$31,561.00 "
NG82219,Oregon,Urban,1,Married,Bachelor,Employed,"$76,731.00 "
ZR40902,Oregon,Suburban,1,Married,Bachelor,Medical Leave,"$26,435.00 "
JR38787,Nevada,Suburban,0,Married,High School or Below,Disabled,"$24,561.00 "
LY14355,Washington,Suburban,1,Married,High School or Below,Employed,"$73,847.00 "
ES87355,Oregon,Suburban,1,Married,Bachelor,Employed,"$48,381.00 "
HG65194,Oregon,Suburban,1,Single,College,Unemployed,NILL
JJ76159,California,Rural,0,Divorced,College,Employed,"$96,045.00 "
TN71995,Arizona,Suburban,0,Divorced,Bachelor,Unemployed,NILL
AY30324,Oregon,Urban,1,Married,Bachelor,Employed,"$99,074.00 "
JT27173,California,Urban,0,Married,College,Employed,"$42,633.00 "
MH40017,Arizona,Suburban,0,Married,High School or Below,Employed,"$29,809.00 "
FZ19620,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
KC14861,Oregon,Rural,0,Married,High School or Below,Employed,"$91,193.00 "
FG96614,California,Suburban,1,Married,Doctor,Employed,"$22,361.00 "
RT51330,California,Suburban,1,Married,Doctor,Unemployed,NILL
ZA37110,Nevada,Rural,1,Married,Bachelor,Unemployed,NILL
DR32525,Arizona,Suburban,0,Single,College,Unemployed,NILL
BV69462,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
YR63096,Nevada,Suburban,1,Married,High School or Below,Employed,"$79,140.00 "
HA56889,Nevada,Suburban,1,Single,Bachelor,Unemployed,NILL
IF18508,California,Rural,1,Single,High School or Below,Employed,"$70,610.00 "
FP45327,Washington,Suburban,0,Married,College,Employed,"$37,937.00 "
YP71513,Oregon,Suburban,0,Single,College,Unemployed,NILL
NM39588,Washington,Rural,1,Married,Doctor,Employed,"$72,450.00 "
TL40288,Oregon,Suburban,1,Married,College,Unemployed,NILL
AB26022,Oregon,Suburban,0,Single,High School or Below,Retired,"$26,487.00 "
ZR22245,Washington,Suburban,1,Single,College,Medical Leave,"$22,571.00 "
OJ64812,Washington,Suburban,0,Single,Bachelor,Employed,"$26,432.00 "
HU26687,California,Rural,0,Married,Bachelor,Employed,"$48,008.00 "
XH47201,California,Suburban,0,Married,High School or Below,Unemployed,NILL
JZ61422,Nevada,Suburban,1,Single,College,Employed,"$96,668.00 "
TD90177,Oregon,Urban,0,Single,College,Employed,"$37,876.00 "
AU23837,Oregon,Urban,1,Single,Bachelor,Employed,"$64,014.00 "
NI27358,Arizona,Urban,1,Married,College,Employed,"$67,352.00 "
JI93499,California,Suburban,0,Married,High School or Below,Unemployed,NILL
WX37953,Oregon,Suburban,1,Married,College,Employed,"$94,943.00 "
PG84165,California,Suburban,0,Single,High School or Below,Unemployed,NILL
RX25695,Arizona,Suburban,0,Married,Bachelor,Employed,"$26,900.00 "
ZX80668,Nevada,Suburban,0,Single,Bachelor,Employed,"$43,720.00 "
RO70057,Nevada,Suburban,0,Single,High School or Below,Employed,"$34,498.00 "
CM38959,California,Suburban,1,Married,College,Employed,"$70,311.00 "
JK32620,Nevada,Suburban,0,Single,College,Unemployed,NILL
JY16280,California,Rural,1,Single,High School or Below,Employed,"$43,860.00 "
WJ74851,Nevada,Suburban,1,Married,Bachelor,Employed,"$26,811.00 "
LM84166,California,Suburban,0,Single,Bachelor,Unemployed,NILL
QH61060,Arizona,Suburban,1,Married,High School or Below,Employed,"$31,365.00 "
YT37186,California,Suburban,1,Married,Bachelor,Employed,"$52,228.00 "
ZG54759,California,Urban,1,Divorced,College,Employed,"$41,408.00 "
BW88060,California,Suburban,1,Married,High School or Below,Disabled,"$16,994.00 "
RV90030,California,Suburban,1,Single,High School or Below,Unemployed,NILL
WC22220,Arizona,Suburban,0,Divorced,College,Employed,"$72,302.00 "
BP25150,Arizona,Urban,1,Single,College,Employed,"$54,898.00 "
YT43943,California,Suburban,1,Divorced,High School or Below,Employed,"$28,476.00 "
GJ47896,Arizona,Urban,1,Married,College,Employed,"$35,503.00 "
PD32943,Oregon,Suburban,0,Married,Bachelor,Unemployed,NILL
FU77365,California,Suburban,1,Married,Bachelor,Employed,"$40,032.00 "
KG21285,Arizona,Rural,0,Divorced,College,Employed,"$67,206.00 "
DE75225,Oregon,Suburban,0,Married,High School or Below,Unemployed,NILL
HS14476,Washington,Rural,0,Married,College,Medical Leave,"$29,723.00 "
HB59616,Washington,Suburban,1,Single,College,Unemployed,NILL
SD96596,Washington,Urban,1,Single,High School or Below,Employed,"$34,087.00 "
KY38074,California,Suburban,0,Married,Bachelor,Employed,"$42,305.00 "
OT49339,Oregon,Urban,0,Married,College,Disabled,"$21,052.00 "
KD52867,Oregon,Suburban,1,Single,High School or Below,Employed,"$37,138.00 "
PU78245,Arizona,Rural,1,Single,Bachelor,Employed,"$88,249.00 "
GF59560,Oregon,Urban,1,Married,College,Employed,"$86,824.00 "
DE53644,California,Suburban,1,Married,Bachelor,Employed,"$23,059.00 "
VY58444,Nevada,Urban,1,Married,College,Employed,"$29,660.00 "
FG16766,California,Suburban,1,Married,Bachelor,Employed,"$51,859.00 "
YZ79232,Oregon,Urban,0,Single,Master,Unemployed,NILL
WC21120,California,Suburban,1,Married,College,Unemployed,NILL
PP97061,Nevada,Rural,1,Married,College,Employed,"$40,864.00 "
WX92260,Washington,Suburban,1,Divorced,College,Unemployed,NILL
WE90911,Arizona,Urban,1,Single,Bachelor,Employed,"$75,438.00 "
MM97107,Oregon,Suburban,0,Married,High School or Below,Medical Leave,"$19,066.00 "
XD72019,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
FF65294,Oregon,Suburban,0,Married,High School or Below,Employed,"$34,244.00 "
YA70612,Oregon,Suburban,0,Married,Bachelor,Employed,"$97,924.00 "
HM21382,Washington,Suburban,0,Married,Bachelor,Employed,"$46,210.00 "
ED28429,Washington,Suburban,0,Single,Bachelor,Unemployed,NILL
XO67536,California,Suburban,1,Married,College,Disabled,"$10,860.00 "
VZ51506,Arizona,Suburban,1,Single,High School or Below,Unemployed,NILL
TC14209,Arizona,Suburban,1,Single,High School or Below,Unemployed,NILL
IL67915,Arizona,Urban,1,Single,College,Employed,"$50,117.00 "
JZ22920,Arizona,Suburban,0,Married,Master,Employed,"$29,606.00 "
ZP26168,Washington,Urban,1,Single,College,Medical Leave,"$24,584.00 "
NY49598,California,Suburban,0,Divorced,College,Employed,"$65,828.00 "
KR50062,Oregon,Suburban,0,Married,College,Employed,"$79,507.00 "
PT45842,Arizona,Suburban,0,Single,College,Unemployed,NILL
AA30683,California,Suburban,0,Single,Bachelor,Unemployed,NILL
WM72573,California,Suburban,0,Married,College,Disabled,"$22,872.00 "
RW82766,Oregon,Rural,1,Single,Bachelor,Employed,"$46,988.00 "
IU96845,Arizona,Rural,0,Married,College,Employed,"$32,390.00 "
JG61793,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
ZV17267,Oregon,Suburban,1,Married,Bachelor,Employed,"$37,056.00 "
EQ68292,Arizona,Rural,0,Divorced,Bachelor,Employed,"$74,606.00 "
OI39918,California,Suburban,0,Married,Bachelor,Medical Leave,"$16,208.00 "
